id,person_id,total_cases,resolved_cases,unresolved_cases,favorable_cases,unfavorable_cases,mixed_cases,case_outcome,last_updated,created_at
1472,40694,19,2,17,2,0,0,Favorable,2025-09-13 12:49:06+00:00,2025-09-13 12:43:43+00:00
1473,40695,1,0,1,0,1,0,Mixed,2025-09-15 08:52:16+00:00,2025-09-13 12:43:43+00:00
1474,40696,1,0,1,0,1,0,Mixed,2025-09-15 08:52:16+00:00,2025-09-13 12:43:43+00:00
1475,40697,1,0,1,0,1,0,Mixed,2025-09-15 08:52:16+00:00,2025-09-13 12:43:43+00:00
1476,40698,1,0,1,0,1,0,Mixed,2025-09-15 08:52:16+00:00,2025-09-13 12:43:43+00:00
1477,40699,1,0,1,0,1,0,Mixed,2025-09-15 08:52:16+00:00,2025-09-13 12:43:43+00:00
1478,40700,2,0,2,0,0,0,N/A,2025-09-13 12:49:07+00:00,2025-09-13 12:43:43+00:00
1479,40701,1,0,1,0,1,0,Mixed,2025-09-15 08:52:16+00:00,2025-09-13 12:43:43+00:00
1480,40702,0,0,0,0,0,0,N/A,2025-09-13 12:49:07+00:00,2025-09-13 12:43:43+00:00
1481,40703,2,0,2,0,2,0,Mixed,2025-09-15 08:52:17+00:00,2025-09-13 12:43:43+00:00
1482,40704,0,0,0,0,0,0,N/A,2025-09-13 12:49:07+00:00,2025-09-13 12:43:43+00:00
1483,40705,3,0,3,0,0,0,N/A,2025-09-13 12:49:07+00:00,2025-09-13 12:43:43+00:00
1484,40706,2,0,2,0,2,0,Mixed,2025-09-15 08:52:17+00:00,2025-09-13 12:43:43+00:00
1485,40707,0,0,0,0,0,0,N/A,2025-09-13 12:49:08+00:00,2025-09-13 12:43:43+00:00
1486,40708,1,0,1,0,0,0,N/A,2025-09-13 12:49:08+00:00,2025-09-13 12:43:43+00:00
1487,40709,1,0,1,0,1,0,Mixed,2025-09-15 08:52:17+00:00,2025-09-13 12:43:43+00:00
1488,40710,2,0,2,0,2,0,Mixed,2025-09-15 08:52:17+00:00,2025-09-13 12:43:43+00:00
1489,40711,1,0,1,0,1,0,Mixed,2025-09-15 08:52:18+00:00,2025-09-13 12:43:43+00:00
1490,40712,1,1,0,1,0,0,Favorable,2025-09-13 12:49:08+00:00,2025-09-13 12:43:43+00:00
1491,40713,1,0,1,0,1,0,Mixed,2025-09-15 08:52:18+00:00,2025-09-13 12:43:43+00:00
1492,40714,1,0,1,0,1,0,Mixed,2025-09-15 08:52:18+00:00,2025-09-13 12:43:43+00:00
1493,40715,1,0,1,0,1,0,Mixed,2025-09-15 08:52:18+00:00,2025-09-13 12:43:43+00:00
1494,40716,1,0,1,0,1,0,Mixed,2025-09-15 08:52:18+00:00,2025-09-13 12:43:43+00:00
1495,40717,0,0,0,0,0,0,N/A,2025-09-13 12:49:09+00:00,2025-09-13 12:43:43+00:00
1496,40718,1,0,1,0,0,0,N/A,2025-09-13 12:49:09+00:00,2025-09-13 12:43:43+00:00
1497,40719,1,0,1,0,1,0,Mixed,2025-09-15 08:52:19+00:00,2025-09-13 12:43:43+00:00
1498,40720,0,0,0,0,0,0,N/A,2025-09-13 12:49:09+00:00,2025-09-13 12:43:43+00:00
1499,40721,1,0,1,0,1,0,Mixed,2025-09-15 08:52:19+00:00,2025-09-13 12:43:43+00:00
1500,40722,1,0,1,0,1,0,Mixed,2025-09-15 08:52:19+00:00,2025-09-13 12:43:43+00:00
1501,40723,0,0,0,0,0,0,N/A,2025-09-13 12:49:10+00:00,2025-09-13 12:43:43+00:00
1502,40724,1,0,1,0,1,0,Mixed,2025-09-15 08:52:19+00:00,2025-09-13 12:43:43+00:00
1503,40725,3,0,3,0,3,0,Mixed,2025-09-15 08:52:19+00:00,2025-09-13 12:43:43+00:00
1504,40726,1,0,1,0,1,0,Mixed,2025-09-15 08:52:20+00:00,2025-09-13 12:43:43+00:00
1505,40727,2,0,2,0,2,0,Mixed,2025-09-15 08:52:20+00:00,2025-09-13 12:43:43+00:00
1506,40728,1,0,1,0,0,0,N/A,2025-09-13 12:49:11+00:00,2025-09-13 12:43:43+00:00
1507,40729,1,0,1,0,1,0,Mixed,2025-09-15 08:52:20+00:00,2025-09-13 12:43:43+00:00
1508,40730,1,0,1,0,1,0,Mixed,2025-09-15 08:52:20+00:00,2025-09-13 12:43:43+00:00
1509,40731,2,0,2,0,2,0,Mixed,2025-09-15 08:52:20+00:00,2025-09-13 12:43:43+00:00
1510,40732,1,0,1,0,1,0,Mixed,2025-09-15 08:52:20+00:00,2025-09-13 12:43:43+00:00
1511,40733,1,0,1,0,0,0,N/A,2025-09-13 12:49:11+00:00,2025-09-13 12:43:43+00:00
1512,40734,1,0,1,0,1,0,Mixed,2025-09-15 08:52:21+00:00,2025-09-13 12:43:43+00:00
1513,40735,0,0,0,0,0,0,N/A,2025-09-13 12:49:12+00:00,2025-09-13 12:43:43+00:00
1514,40736,1,0,1,0,1,0,Mixed,2025-09-15 08:52:21+00:00,2025-09-13 12:43:43+00:00
1515,40737,1,0,1,0,1,0,Mixed,2025-09-15 08:52:21+00:00,2025-09-13 12:43:43+00:00
1516,40738,1,0,1,0,0,0,N/A,2025-09-13 12:49:12+00:00,2025-09-13 12:43:43+00:00
1517,40739,1,0,1,0,0,0,N/A,2025-09-13 12:49:12+00:00,2025-09-13 12:43:43+00:00
1518,40740,0,0,0,0,0,0,N/A,2025-09-13 12:49:12+00:00,2025-09-13 12:43:43+00:00
1519,40741,1,0,1,0,1,0,Mixed,2025-09-15 08:52:22+00:00,2025-09-13 12:43:43+00:00
1520,40742,0,0,0,0,0,0,N/A,2025-09-13 12:49:13+00:00,2025-09-13 12:43:43+00:00
1521,40743,1,0,1,0,0,0,N/A,2025-09-13 12:49:13+00:00,2025-09-13 12:43:43+00:00
1522,40744,1,0,1,0,1,0,Mixed,2025-09-15 08:52:22+00:00,2025-09-13 12:43:43+00:00
1523,40745,1,0,1,0,1,0,Mixed,2025-09-15 08:52:22+00:00,2025-09-13 12:43:43+00:00
1524,40746,0,0,0,0,0,0,N/A,2025-09-13 12:49:13+00:00,2025-09-13 12:43:43+00:00
1525,40747,0,0,0,0,0,0,N/A,2025-09-13 12:49:13+00:00,2025-09-13 12:43:43+00:00
1526,40748,20,1,19,1,0,0,Favorable,2025-09-13 12:49:13+00:00,2025-09-13 12:43:43+00:00
1527,40749,1,0,1,0,1,0,Mixed,2025-09-15 08:52:23+00:00,2025-09-13 12:43:43+00:00
1528,40750,2,0,2,0,2,0,Mixed,2025-09-15 08:52:23+00:00,2025-09-13 12:43:43+00:00
1529,40751,3,1,2,1,0,0,Favorable,2025-09-13 12:49:14+00:00,2025-09-13 12:43:43+00:00
1530,40752,1,0,1,0,1,0,Mixed,2025-09-15 08:52:23+00:00,2025-09-13 12:43:43+00:00
1531,40753,0,0,0,0,0,0,N/A,2025-09-13 12:49:14+00:00,2025-09-13 12:43:43+00:00
1532,40754,1,0,1,0,1,0,Mixed,2025-09-15 08:52:23+00:00,2025-09-13 12:43:43+00:00
1533,40755,0,0,0,0,0,0,N/A,2025-09-13 12:49:14+00:00,2025-09-13 12:43:43+00:00
1534,40756,1,0,1,0,0,0,N/A,2025-09-13 12:49:14+00:00,2025-09-13 12:43:43+00:00
1535,40757,1,0,1,0,1,0,Mixed,2025-09-15 08:52:24+00:00,2025-09-13 12:43:43+00:00
1536,40758,2,0,2,0,2,0,Mixed,2025-09-15 08:52:24+00:00,2025-09-13 12:43:43+00:00
1537,40759,40,13,27,9,3,1,Mixed,2025-09-13 12:49:15+00:00,2025-09-13 12:43:43+00:00
1538,40760,3,1,2,1,0,0,Favorable,2025-09-13 12:49:15+00:00,2025-09-13 12:43:43+00:00
1539,40761,2,0,2,0,2,0,Mixed,2025-09-15 08:52:25+00:00,2025-09-13 12:43:43+00:00
1540,40762,2,0,2,0,0,0,N/A,2025-09-13 12:49:15+00:00,2025-09-13 12:43:43+00:00
1541,40763,1,0,1,0,1,0,Mixed,2025-09-15 08:52:25+00:00,2025-09-13 12:43:43+00:00
1542,40764,1,0,1,0,1,0,Mixed,2025-09-15 08:52:25+00:00,2025-09-13 12:43:43+00:00
1543,40765,4,1,3,1,0,0,Favorable,2025-09-13 12:49:16+00:00,2025-09-13 12:43:43+00:00
1544,40766,2,0,2,0,2,0,Mixed,2025-09-15 08:52:25+00:00,2025-09-13 12:43:43+00:00
1545,40767,5,1,4,1,0,0,Favorable,2025-09-13 12:49:16+00:00,2025-09-13 12:43:43+00:00
1546,40768,0,0,0,0,0,0,N/A,2025-09-13 12:49:16+00:00,2025-09-13 12:43:43+00:00
1547,40769,1,0,1,0,1,0,Mixed,2025-09-15 08:52:26+00:00,2025-09-13 12:43:43+00:00
1548,40770,1,0,1,0,1,0,Mixed,2025-09-15 08:52:26+00:00,2025-09-13 12:43:43+00:00
1549,40771,2,0,2,0,2,0,Mixed,2025-09-15 08:52:26+00:00,2025-09-13 12:43:43+00:00
1550,40772,2,0,2,0,2,0,Mixed,2025-09-15 08:52:26+00:00,2025-09-13 12:43:43+00:00
1551,40773,1,0,1,0,0,0,N/A,2025-09-13 12:49:17+00:00,2025-09-13 12:43:43+00:00
1552,40774,1,0,1,0,1,0,Mixed,2025-09-15 08:52:26+00:00,2025-09-13 12:43:43+00:00
1553,40775,1,0,1,0,1,0,Mixed,2025-09-15 08:52:27+00:00,2025-09-13 12:43:43+00:00
1554,40776,1,0,1,0,0,0,N/A,2025-09-13 12:49:17+00:00,2025-09-13 12:43:43+00:00
1555,40777,1,0,1,0,1,0,Mixed,2025-09-15 08:52:27+00:00,2025-09-13 12:43:43+00:00
1556,40778,1,0,1,0,1,0,Mixed,2025-09-15 08:52:27+00:00,2025-09-13 12:43:43+00:00
1557,40779,8,1,7,1,0,0,Favorable,2025-09-13 12:49:17+00:00,2025-09-13 12:43:43+00:00
1558,40780,1,1,0,1,0,0,Favorable,2025-09-13 12:49:18+00:00,2025-09-13 12:43:43+00:00
1559,40781,0,0,0,0,0,0,N/A,2025-09-13 12:49:18+00:00,2025-09-13 12:43:43+00:00
1560,40782,1,0,1,0,1,0,Mixed,2025-09-15 08:52:28+00:00,2025-09-13 12:43:43+00:00
1561,40783,1,0,1,0,1,0,Mixed,2025-09-15 08:52:28+00:00,2025-09-13 12:43:43+00:00
1562,40784,1,0,1,0,1,0,Mixed,2025-09-15 08:52:28+00:00,2025-09-13 12:43:43+00:00
1563,40785,0,0,0,0,0,0,N/A,2025-09-13 12:49:18+00:00,2025-09-13 12:43:43+00:00
1564,40786,1,0,1,0,1,0,Mixed,2025-09-15 08:52:28+00:00,2025-09-13 12:43:43+00:00
1565,40787,18,6,12,6,0,0,Favorable,2025-09-13 12:49:19+00:00,2025-09-13 12:43:43+00:00
1566,40788,0,0,0,0,0,0,N/A,2025-09-13 12:49:19+00:00,2025-09-13 12:43:43+00:00
1567,40789,1,0,1,0,1,0,Mixed,2025-09-15 08:52:29+00:00,2025-09-13 12:43:43+00:00
1568,40790,1,0,1,0,1,0,Mixed,2025-09-15 08:52:29+00:00,2025-09-13 12:43:43+00:00
1569,40791,2,0,2,0,2,0,Mixed,2025-09-15 08:52:29+00:00,2025-09-13 12:43:43+00:00
1570,40792,1,0,1,0,0,0,N/A,2025-09-13 12:49:19+00:00,2025-09-13 12:43:43+00:00
1571,40793,1,0,1,0,1,0,Mixed,2025-09-15 08:52:29+00:00,2025-09-13 12:43:43+00:00
1572,40794,0,0,0,0,0,0,N/A,2025-09-13 12:49:19+00:00,2025-09-13 12:43:43+00:00
1573,40795,5,0,5,0,5,0,Mixed,2025-09-15 08:52:29+00:00,2025-09-13 12:43:43+00:00
1574,40796,4,0,4,0,4,0,Mixed,2025-09-15 08:52:30+00:00,2025-09-13 12:43:43+00:00
1575,40797,1,0,1,0,0,0,N/A,2025-09-13 12:49:20+00:00,2025-09-13 12:43:43+00:00
1576,40798,1,0,1,0,1,0,Mixed,2025-09-15 08:52:30+00:00,2025-09-13 12:43:43+00:00
1577,40799,1,0,1,0,1,0,Mixed,2025-09-15 08:52:30+00:00,2025-09-13 12:43:43+00:00
1578,40800,1,1,0,0,1,0,Unfavorable,2025-09-13 12:49:20+00:00,2025-09-13 12:43:43+00:00
1579,40801,1,0,1,0,1,0,Mixed,2025-09-15 08:52:30+00:00,2025-09-13 12:43:43+00:00
1580,40802,0,0,0,0,0,0,N/A,2025-09-13 12:49:20+00:00,2025-09-13 12:43:43+00:00
1581,40803,1,0,1,0,1,0,Mixed,2025-09-15 08:52:31+00:00,2025-09-13 12:43:43+00:00
1582,40804,2,0,2,0,2,0,Mixed,2025-09-15 08:52:31+00:00,2025-09-13 12:43:43+00:00
1583,40805,3,0,3,0,3,0,Mixed,2025-09-15 08:52:31+00:00,2025-09-13 12:43:43+00:00
1584,40806,1,0,1,0,1,0,Mixed,2025-09-15 08:52:31+00:00,2025-09-13 12:43:43+00:00
1585,40807,0,0,0,0,0,0,N/A,2025-09-13 12:49:21+00:00,2025-09-13 12:43:43+00:00
1586,40808,3,0,3,0,3,0,Mixed,2025-09-15 08:52:31+00:00,2025-09-13 12:43:43+00:00
1587,40809,1,0,1,0,1,0,Mixed,2025-09-15 08:52:31+00:00,2025-09-13 12:43:43+00:00
1588,40810,0,0,0,0,0,0,N/A,2025-09-13 12:49:22+00:00,2025-09-13 12:43:43+00:00
1589,40811,2,0,2,0,2,0,Mixed,2025-09-15 08:52:32+00:00,2025-09-13 12:43:43+00:00
1590,40812,5,1,4,0,0,1,Mixed,2025-09-13 12:49:22+00:00,2025-09-13 12:43:43+00:00
1591,40813,6,0,6,0,0,0,N/A,2025-09-13 12:49:22+00:00,2025-09-13 12:43:43+00:00
1592,40814,1,0,1,0,1,0,Mixed,2025-09-15 08:52:32+00:00,2025-09-13 12:43:43+00:00
1593,40815,2,1,1,0,0,1,Mixed,2025-09-13 12:49:22+00:00,2025-09-13 12:43:43+00:00
1594,40816,3,0,3,0,0,0,N/A,2025-09-13 12:49:22+00:00,2025-09-13 12:43:43+00:00
1595,40817,1,0,1,0,1,0,Mixed,2025-09-15 08:52:32+00:00,2025-09-13 12:43:43+00:00
1596,40818,2,0,2,0,2,0,Mixed,2025-09-15 08:52:33+00:00,2025-09-13 12:43:43+00:00
1597,40819,1,0,1,0,1,0,Mixed,2025-09-15 08:52:33+00:00,2025-09-13 12:43:43+00:00
1598,40820,3,0,3,0,0,0,N/A,2025-09-13 12:49:23+00:00,2025-09-13 12:43:43+00:00
1599,40821,1,0,1,0,1,0,Mixed,2025-09-15 08:52:33+00:00,2025-09-13 12:43:43+00:00
1600,40822,1,1,0,1,0,0,Favorable,2025-09-13 12:49:23+00:00,2025-09-13 12:43:43+00:00
1601,40823,1,0,1,0,1,0,Mixed,2025-09-15 08:52:33+00:00,2025-09-13 12:43:43+00:00
1602,40824,0,0,0,0,0,0,N/A,2025-09-13 12:49:23+00:00,2025-09-13 12:43:43+00:00
1603,40825,3,1,2,1,2,0,Mixed,2025-09-15 08:52:34+00:00,2025-09-13 12:43:43+00:00
1604,40826,1,0,1,0,1,0,Mixed,2025-09-15 08:52:34+00:00,2025-09-13 12:43:43+00:00
1605,40827,3,0,3,0,3,0,Mixed,2025-09-15 08:52:34+00:00,2025-09-13 12:43:43+00:00
1606,40828,2,0,2,0,2,0,Mixed,2025-09-15 08:52:34+00:00,2025-09-13 12:43:43+00:00
1607,40829,2,0,2,0,2,0,Mixed,2025-09-15 08:52:34+00:00,2025-09-13 12:43:43+00:00
1608,40830,1,0,1,0,1,0,Mixed,2025-09-15 08:52:34+00:00,2025-09-13 12:43:43+00:00
1609,40831,1,0,1,0,1,0,Mixed,2025-09-15 08:52:34+00:00,2025-09-13 12:43:43+00:00
1610,40832,1,0,1,0,1,0,Mixed,2025-09-15 08:52:35+00:00,2025-09-13 12:43:43+00:00
1611,40833,0,0,0,0,0,0,N/A,2025-09-13 12:49:25+00:00,2025-09-13 12:43:43+00:00
1612,40834,1,0,1,0,1,0,Mixed,2025-09-15 08:52:35+00:00,2025-09-13 12:43:43+00:00
1613,40835,2,0,2,0,2,0,Mixed,2025-09-15 08:52:35+00:00,2025-09-13 12:43:43+00:00
1614,40836,2,0,2,0,2,0,Mixed,2025-09-15 08:52:35+00:00,2025-09-13 12:43:43+00:00
1615,40837,0,0,0,0,0,0,N/A,2025-09-13 12:49:25+00:00,2025-09-13 12:43:43+00:00
1616,40838,1,0,1,0,1,0,Mixed,2025-09-15 08:52:35+00:00,2025-09-13 12:43:43+00:00
1617,40839,1,0,1,0,1,0,Mixed,2025-09-15 08:52:36+00:00,2025-09-13 12:43:43+00:00
1618,40840,0,0,0,0,0,0,N/A,2025-09-13 12:49:26+00:00,2025-09-13 12:43:43+00:00
1619,40841,10,2,8,2,0,0,Favorable,2025-09-13 12:49:26+00:00,2025-09-13 12:43:43+00:00
1620,40842,1,0,1,0,1,0,Mixed,2025-09-15 08:52:36+00:00,2025-09-13 12:43:43+00:00
1621,40843,2,0,2,0,2,0,Mixed,2025-09-15 08:52:36+00:00,2025-09-13 12:43:43+00:00
1622,40844,1,0,1,0,1,0,Mixed,2025-09-15 08:52:36+00:00,2025-09-13 12:43:43+00:00
1623,40845,1,0,1,0,1,0,Mixed,2025-09-15 08:52:36+00:00,2025-09-13 12:43:43+00:00
1624,40846,1,1,0,1,0,0,Mixed,2025-09-15 08:52:36+00:00,2025-09-13 12:43:43+00:00
1625,40847,1,0,1,0,1,0,Mixed,2025-09-15 08:52:37+00:00,2025-09-13 12:43:43+00:00
1626,40848,5,1,4,1,0,0,Favorable,2025-09-13 12:49:27+00:00,2025-09-13 12:43:43+00:00
1627,40849,1,0,1,0,1,0,Mixed,2025-09-15 08:52:37+00:00,2025-09-13 12:43:43+00:00
1628,40850,1,0,1,0,1,0,Mixed,2025-09-15 08:52:37+00:00,2025-09-13 12:43:43+00:00
1629,40851,3,0,3,0,3,0,Mixed,2025-09-15 08:52:37+00:00,2025-09-13 12:43:43+00:00
1630,40852,3,2,1,1,0,1,Mixed,2025-09-13 12:49:27+00:00,2025-09-13 12:43:43+00:00
1631,40853,1,0,1,0,0,0,N/A,2025-09-13 12:49:27+00:00,2025-09-13 12:43:43+00:00
1632,40854,1,0,1,0,1,0,Mixed,2025-09-15 08:52:38+00:00,2025-09-13 12:43:43+00:00
1633,40855,0,0,0,0,0,0,N/A,2025-09-13 12:49:28+00:00,2025-09-13 12:43:43+00:00
1634,40856,2,0,2,0,2,0,Mixed,2025-09-15 08:52:38+00:00,2025-09-13 12:43:43+00:00
1635,40857,1,0,1,0,0,0,N/A,2025-09-13 12:49:28+00:00,2025-09-13 12:43:43+00:00
1636,40858,1,0,1,0,0,0,N/A,2025-09-13 12:49:28+00:00,2025-09-13 12:43:43+00:00
1637,40859,3,0,3,0,0,0,N/A,2025-09-13 12:49:28+00:00,2025-09-13 12:43:43+00:00
1638,40860,1,0,1,0,1,0,Mixed,2025-09-15 08:52:39+00:00,2025-09-13 12:43:43+00:00
1639,40861,3,1,2,1,0,0,Favorable,2025-09-13 12:49:28+00:00,2025-09-13 12:43:43+00:00
1640,40862,1,0,1,0,1,0,Mixed,2025-09-15 08:52:39+00:00,2025-09-13 12:43:43+00:00
1641,40863,4,0,4,0,0,0,N/A,2025-09-13 12:49:29+00:00,2025-09-13 12:43:43+00:00
1642,40864,1,0,1,0,1,0,Mixed,2025-09-15 08:52:39+00:00,2025-09-13 12:43:43+00:00
1643,40865,3,0,3,0,3,0,Mixed,2025-09-15 08:52:39+00:00,2025-09-13 12:43:43+00:00
1644,40866,1,0,1,0,1,0,Mixed,2025-09-15 08:52:39+00:00,2025-09-13 12:43:43+00:00
1645,40867,1,0,1,0,1,0,Mixed,2025-09-15 08:52:39+00:00,2025-09-13 12:43:43+00:00
1646,40868,1,0,1,0,0,0,N/A,2025-09-13 12:49:29+00:00,2025-09-13 12:43:43+00:00
1647,40869,0,0,0,0,0,0,N/A,2025-09-13 12:49:29+00:00,2025-09-13 12:43:43+00:00
1648,40870,1,0,1,0,0,0,N/A,2025-09-13 12:49:30+00:00,2025-09-13 12:43:43+00:00
1649,40871,1,0,1,0,1,0,Mixed,2025-09-15 08:52:40+00:00,2025-09-13 12:43:43+00:00
1650,40872,2,0,2,0,0,0,N/A,2025-09-13 12:49:30+00:00,2025-09-13 12:43:43+00:00
1651,40873,1,0,1,0,1,0,Mixed,2025-09-15 08:52:40+00:00,2025-09-13 12:43:43+00:00
1652,40874,1,0,1,0,1,0,Mixed,2025-09-15 08:52:40+00:00,2025-09-13 12:43:43+00:00
1653,40875,5,0,5,0,5,0,Mixed,2025-09-15 08:52:41+00:00,2025-09-13 12:43:43+00:00
1654,40876,2,0,2,0,2,0,Mixed,2025-09-15 08:52:41+00:00,2025-09-13 12:43:43+00:00
1655,40877,1,0,1,0,0,0,N/A,2025-09-13 12:49:30+00:00,2025-09-13 12:43:43+00:00
1656,40878,1,0,1,0,1,0,Mixed,2025-09-15 08:52:41+00:00,2025-09-13 12:43:43+00:00
1657,40879,1,0,1,0,1,0,Mixed,2025-09-15 08:52:41+00:00,2025-09-13 12:43:43+00:00
1658,40880,2,0,2,0,2,0,Mixed,2025-09-15 08:52:41+00:00,2025-09-13 12:43:43+00:00
1659,40881,2,0,2,0,2,0,Mixed,2025-09-15 08:52:41+00:00,2025-09-13 12:43:43+00:00
1660,40882,1,0,1,0,1,0,Mixed,2025-09-15 08:52:42+00:00,2025-09-13 12:43:43+00:00
1661,40883,1,0,1,0,1,0,Mixed,2025-09-15 08:52:42+00:00,2025-09-13 12:43:43+00:00
1662,40884,1,0,1,0,1,0,Mixed,2025-09-15 08:52:42+00:00,2025-09-13 12:43:43+00:00
1663,40885,0,0,0,0,0,0,N/A,2025-09-13 12:49:31+00:00,2025-09-13 12:43:43+00:00
1664,40886,1,0,1,0,0,0,N/A,2025-09-13 12:49:32+00:00,2025-09-13 12:43:43+00:00
1665,40887,1,0,1,0,0,0,N/A,2025-09-13 12:49:32+00:00,2025-09-13 12:43:43+00:00
1666,40888,1,0,1,0,1,0,Mixed,2025-09-15 08:52:42+00:00,2025-09-13 12:43:43+00:00
1667,40889,3,0,3,0,3,0,Mixed,2025-09-15 08:52:42+00:00,2025-09-13 12:43:43+00:00
1668,40890,0,0,0,0,0,0,N/A,2025-09-13 12:49:32+00:00,2025-09-13 12:43:43+00:00
1669,40891,1,0,1,0,0,0,N/A,2025-09-13 12:49:32+00:00,2025-09-13 12:43:43+00:00
1670,40892,0,0,0,0,0,0,N/A,2025-09-13 12:49:32+00:00,2025-09-13 12:43:43+00:00
1671,40893,3,1,2,1,0,0,Favorable,2025-09-13 12:49:33+00:00,2025-09-13 12:43:43+00:00
1672,40894,1,0,1,0,1,0,Mixed,2025-09-15 08:52:43+00:00,2025-09-13 12:43:43+00:00
1673,40895,1,0,1,0,1,0,Mixed,2025-09-15 08:52:43+00:00,2025-09-13 12:43:43+00:00
1674,40896,1,0,1,0,1,0,Mixed,2025-09-15 08:52:43+00:00,2025-09-13 12:43:43+00:00
1675,40897,1,0,1,0,0,0,N/A,2025-09-13 12:49:33+00:00,2025-09-13 12:43:43+00:00
1676,40898,1,0,1,0,1,0,Mixed,2025-09-15 08:52:44+00:00,2025-09-13 12:43:43+00:00
1677,40899,5,0,5,0,5,0,Mixed,2025-09-15 08:52:44+00:00,2025-09-13 12:43:43+00:00
1678,40900,0,0,0,0,0,0,N/A,2025-09-13 12:49:33+00:00,2025-09-13 12:43:43+00:00
1679,40901,0,0,0,0,0,0,N/A,2025-09-13 12:49:34+00:00,2025-09-13 12:43:43+00:00
1680,40902,1,0,1,0,1,0,Mixed,2025-09-15 08:52:44+00:00,2025-09-13 12:43:43+00:00
1681,40903,1,0,1,0,0,0,N/A,2025-09-13 12:49:34+00:00,2025-09-13 12:43:43+00:00
1682,40904,1,0,1,0,1,0,Mixed,2025-09-15 08:52:45+00:00,2025-09-13 12:43:43+00:00
1683,40905,1,0,1,0,1,0,Mixed,2025-09-15 08:52:45+00:00,2025-09-13 12:43:43+00:00
1684,40906,2,0,2,0,2,0,Mixed,2025-09-15 08:52:45+00:00,2025-09-13 12:43:43+00:00
1685,40907,1,0,1,0,1,0,Mixed,2025-09-15 08:52:45+00:00,2025-09-13 12:43:43+00:00
1686,40908,1,0,1,0,1,0,Mixed,2025-09-15 08:52:45+00:00,2025-09-13 12:43:43+00:00
1687,40909,0,0,0,0,0,0,N/A,2025-09-13 12:49:35+00:00,2025-09-13 12:43:43+00:00
1688,40910,1,0,1,0,1,0,Mixed,2025-09-15 08:52:45+00:00,2025-09-13 12:43:43+00:00
1689,40911,1,0,1,0,1,0,Mixed,2025-09-15 08:52:46+00:00,2025-09-13 12:43:43+00:00
1690,40912,1,0,1,0,0,0,N/A,2025-09-13 12:49:35+00:00,2025-09-13 12:43:43+00:00
1691,40913,2,0,2,0,2,0,Mixed,2025-09-15 08:52:46+00:00,2025-09-13 12:43:43+00:00
1692,40914,1,0,1,0,1,0,Mixed,2025-09-15 08:52:46+00:00,2025-09-13 12:43:43+00:00
1693,40915,7,0,7,0,7,0,Mixed,2025-09-15 08:52:46+00:00,2025-09-13 12:43:43+00:00
1694,40916,0,0,0,0,0,0,N/A,2025-09-13 12:49:36+00:00,2025-09-13 12:43:43+00:00
1695,40917,1,0,1,0,1,0,Mixed,2025-09-15 08:52:46+00:00,2025-09-13 12:43:43+00:00
1696,40918,1,0,1,0,1,0,Mixed,2025-09-15 08:52:47+00:00,2025-09-13 12:43:43+00:00
1697,40919,1,0,1,0,1,0,Mixed,2025-09-15 08:52:47+00:00,2025-09-13 12:43:43+00:00
1698,40920,1,0,1,0,1,0,Mixed,2025-09-15 08:52:47+00:00,2025-09-13 12:43:43+00:00
1699,40921,0,0,0,0,0,0,N/A,2025-09-13 12:49:36+00:00,2025-09-13 12:43:43+00:00
1700,40922,1,0,1,0,1,0,Mixed,2025-09-15 08:52:47+00:00,2025-09-13 12:43:43+00:00
1701,40923,1,0,1,0,1,0,Mixed,2025-09-15 08:52:47+00:00,2025-09-13 12:43:43+00:00
1702,40924,2,0,2,0,2,0,Mixed,2025-09-15 08:52:47+00:00,2025-09-13 12:43:43+00:00
1703,40925,1,0,1,0,1,0,Mixed,2025-09-15 08:52:47+00:00,2025-09-13 12:43:43+00:00
1704,40926,0,0,0,0,0,0,N/A,2025-09-13 12:49:37+00:00,2025-09-13 12:43:43+00:00
1705,40927,1,0,1,0,1,0,Mixed,2025-09-15 08:52:48+00:00,2025-09-13 12:43:43+00:00
1706,40928,1,0,1,0,1,0,Mixed,2025-09-15 08:52:48+00:00,2025-09-13 12:43:43+00:00
1707,40929,2,0,2,0,0,0,N/A,2025-09-13 12:49:37+00:00,2025-09-13 12:43:43+00:00
1708,40930,2,0,2,0,2,0,Mixed,2025-09-15 08:52:48+00:00,2025-09-13 12:43:43+00:00
1709,40931,1,0,1,0,0,0,N/A,2025-09-13 12:49:38+00:00,2025-09-13 12:43:43+00:00
1710,40932,1,0,1,0,1,0,Mixed,2025-09-15 08:52:48+00:00,2025-09-13 12:43:43+00:00
1711,40933,0,0,0,0,0,0,N/A,2025-09-13 12:49:38+00:00,2025-09-13 12:43:43+00:00
1712,40934,1,0,1,0,1,0,Mixed,2025-09-15 08:52:49+00:00,2025-09-13 12:43:43+00:00
1713,40935,2,0,2,0,2,0,Mixed,2025-09-15 08:52:49+00:00,2025-09-13 12:43:43+00:00
1714,40936,2,0,2,0,0,0,N/A,2025-09-13 12:49:38+00:00,2025-09-13 12:43:43+00:00
1715,40937,2,1,1,0,0,1,Mixed,2025-09-13 12:49:38+00:00,2025-09-13 12:43:43+00:00
1716,40938,6,0,6,0,6,0,Mixed,2025-09-15 08:52:49+00:00,2025-09-13 12:43:43+00:00
